Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
SILVA, B. F.	BEATRIZ FRANCALACCI DA SILVA	Faculdade de Arquitetura- UFRGS		08/01/2016		Ensino e Pesquisa	PORTUGUES	Architectural-urban form;Urban Law;Built density;Microscale;Environmental performance	HABITABILIDADE DA EDIFICAÇÃO E DA URBANIZAÇÃO	Sim		Sim	LUCIA ELVIRA ALICIA RAFFO DE MASCARO	Forma arquitetônico-urbana;Desempenho ambiental;Microescala;Densidade construída;Legislação urbana		42001013049P8		202.0			Empresa Pública ou Estatal	TESE	Servidor Público	Forma arquitetônico-urbana e desempenho ambiental: Entre os limites e as possibilidades do adensamento construtivo	1.0	PROJETO DE ARQUITETURA E URBANISMO
LEITE, A. L. G.	ANA LUIZA GREHS LEITE	Faculdade de Arquitetura - UFRGS	889834000108.0	30/11/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Welcome;Architecture;Slums;Vila Tronco;Tronco Avenue	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim	24.0	Sim	FERNANDO FREITAS FUAO	Acolhimento;Arquitetura;Vilas;Vila Tronco;Avenida Tronco		42001013049P8	UNIDADES DE TRIAGEM DE RESÍDUOS SÓLIDOS, UM ESTUDO SOBRE NORMATIVAS E PROPOSIÇÃO ARQUITETÔNICA. PROJETO VINCULADO A FEDERAÇÃO DAS ASSOCIAÇÕES DO RECICLADORES DE RESÍDUOS SÓLIDOS DO RS-FARRGS.	133.0			Empresa Privada	DISSERTAÇÃO	CLT	Formas do acolhimento na Vila Tronco: entre rastros, restos e curvâncias do espaço	1.0	PROJETO DE ARQUITETURA E URBANISMO
VIANNA, D. F. B.	DIEGO FONSECA BRASIL VIANNA	Faculdade de Arquitetura - UFRGS	889834000108.0	05/10/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Horacio Baliero;Mar del Plata Park Cemetery;Modern Architecture	ARQUITETURA AMERICANA E CULTURA DISCIPLINAR	Sim	24.0	Sim	LUIS HENRIQUE HAAS LUCCAS	Horacio Baliero;Cemitério Parque de Mar del Plata;Arquitetura Moderna		42001013049P8		158.0			Empresa Privada	DISSERTAÇÃO	CLT	Horacio Baliero e a construção da paisagem: O caso do Cemitério Parque de Mar del Plata.	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
MARQUES, V. M.	VALENTINA MARTINS MARQUES	Faculdade de Arquitetura - UFRGS	889834000108.0	29/11/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	uruguayan modern architecture;plastic integration;murals	ARQUITETURA AMERICANA E CULTURA DISCIPLINAR	Sim	24.0	Sim	CLÁUDIA PIANTÁ COSTA CABRAL	arquitetura moderna uruguaia;integração plástica;murais		42001013049P8	MODERNIDADE E FIGURAÇÃO. ESTUDOS NA ARQUITETURA MODERNA LATINO-AMERICANA - ETAPA II	197.0				DISSERTAÇÃO		INTEGRAÇÃO PLÁSTICA. OS MURAIS NA ARQUITETURA MODERNA DE LEBORGNE, PAYSSÉ E BAYARDO	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
NASCIMENTO, J. S.	JOSY DE SOUZA NASCIMENTO	Faculdade de Arquitetura - UFRGS	889834000108.0	27/10/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Spatial quality;Urban vitality;Urban planning legislation;Urban architecture;Porto Alegre	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim	24.0	Sim	DOUGLAS VIEIRA DE AGUIAR	Qualidade espacial;Vitalidade urbana;Legislação urbanística;Arquitetura urbana;Porto Alegre		42001013049P8	URBANIDADE E A QUALIDADE DA CIDADE	233.0			Empresa Privada	DISSERTAÇÃO	CLT	LEGISLAÇÃO URBANA E QUALIDADE ESPACIAL - O CASO DE PORTO ALEGRE	1.0	PROJETO DE ARQUITETURA E URBANISMO
ABREU, C. M. H. M.	CAMILLA MAYRA HECK MAIA DE ABREU	Faculdade de Arquitetura- UFRGS	889834000108.0	12/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	children's architecture;recreational areas of buildings;child development;places to play	HABITABILIDADE DA EDIFICAÇÃO E DA URBANIZAÇÃO	Sim	24.0	Sim	BEATRIZ MARIA FEDRIZZI	áreas de lazer de edifícios;arquitetura para criança;desenvolvimento infantil;lugares do brincar		42001013049P8	A VEGETAÇÃO E A CIDADE	148.0			Empresa Privada	DISSERTAÇÃO	CLT	LUGARES DO BRINCAR NA INFÂNCIA URBANA: Análise do ambiente e do comportamento infantil em áreas de lazer de edifícios residenciais multifamiliares em Porto Alegre-RS.	1.0	PROJETO DE ARQUITETURA E URBANISMO
BRITTO, M. V. B.	MARCOS VINICIUS BOHMER BRITTO	Faculdade de Arquitetura - UFRGS	889834000108.0	30/09/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Place;Project;Desenho Urbano;Puerto Madero.	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim	24.0	Sim	LINEU CASTELLO	Lugar;Projeto;Desenho Urbano;Puerto Madero.		42001013049P8	O PROJETO DE LUGARES DE CONVÍVIO E A CONTEMPORANEIDADE DAS CIDADES	137.0			Empresa Privada	DISSERTAÇÃO	CLT	O LUGAR COMO ESTRATÉGIA DE PROJETO: ANÁLISE DA RELAÇÃO ENTRE ESPAÇO E LUGAR EM PUERTO MADERO	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
CAMERIN, S.	SUELEN CAMERIN	Biblioteca de Faculdade de Arquitetura da UFRGS	889834000108.0	17/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Brick;Paraguai;Solano Benítez	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim	23.0	Sim	CARLOS EDUARDO DIAS COMAS	Tijolo;Paraguai;Solano Benítez		42001013049P8	ARQUI(ES)CULTURA: interações passadas, aproximações presentes	263.0			Outros	DISSERTAÇÃO	CLT	O tijolo em Solano Benítez		TEORIA, HISTORIA E CRITICA DA ARQUITETURA
SCH-FFEL, D.G	DEBORA GRANDO SCHOFFEL	Faculdade de Arquitetura- UFRGS	889834000108.0	29/09/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Pesquisa	PORTUGUES	Dyonelio Machado;Literature;Os Ratos;Urban perception.	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim	12.0	Sim	ANDREA SOLER MACHADO	Dyonelio Machado;Percepção urbana.;Literatura;Os Ratos		42001013049P8	ARQUITETURA MODERNA EM MARGENS AQUÁTICAS: A CIDADE IDEAL DE LE CORBUSIER	124.0			Outros	DISSERTAÇÃO	CLT	OS RATOS E OS RASTROS: A construção da realidade urbana através das palavras.	1.0	PROJETO DE ARQUITETURA E URBANISMO
GIACOMET, L.	LUCIANE GIACOMET BARBOSA	Faculdade de Arquitetura - UFRGS		11/10/2016		Profissional Autônomo	PORTUGUES	Park;Orla;Landscape Architecture	ARQUITETURA AMERICANA E CULTURA DISCIPLINAR	Sim		Sim	CLÁUDIA PIANTÁ COSTA CABRAL	Parque;Orla;Arquitetura da Paisagem		42001013049P8	ARQUITETURA MODERNA LATINO-AMERICANA: ESTUDOS DE CASO NA REGIÃO SUL, 1945-1980 - ETAPA II	256.0			Empresa Privada	TESE	CLT	Parque Marinha do Brasil - um parque, três projetos	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
MARTINS, E. T.	ELISA TOSCHI MARTINS	Faculdade de Arquitetura- UFRGS	889834000108.0	15/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Contemporary Architecture;Intervention;Urban Voids;Urban Revitalization;Place;Terrain Vague;Brasil Arquitetura;Herzog & de Meuron	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim	24.0	Sim	SILVIO BELMONTE DE ABREU FILHO	Arquitetura Contemporânea;Revitalização Urbana;Lugar;Intervenção;Vazios Urbanos		42001013049P8	SEIS PROPOSTAS PARA PORTO ALEGRE	199.0			Outros	DISSERTAÇÃO	CLT	Sítios Saturados: intervenções em vazios urbanos	1.0	PROJETO DE ARQUITETURA E URBANISMO
KOHLMANN, A. C.	ANDRYA CAMPOS KOHLMANN	Faculdade de Arquitetura - UFRGS		16/12/2016		Ensino e Pesquisa	PORTUGUES	Fundação Iberê Camargo;Guggenheim museum;Álvaro Siza;Frank Lloyd Wright;Spacial Quality;Space;Museums.	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	DOUGLAS VIEIRA DE AGUIAR	Fundação Iberê Camargo;Museu Guggenheim;Álvaro Siza;Frank Lloyd Wright;Qualidade Espacial;Espaço;Museus.		42001013049P8	O PAPEL DO ESPAÇO COMO ATIVADOR SOCIAL	196.0			Empresa Privada	DISSERTAÇÃO	CLT	WRIGHT e SIZA: a qualidade espacial em dois museus	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
ALVES, A. S.	ANDRESSA SCHNEIDER ALVES			18/03/2016		Ensino e Pesquisa	PORTUGUES	Packing;Striped fabric;Clothing;Fashion;Monte Carlo	REPRESENTAÇÃO E MODELAGEM	Sim		Sim	JOSE LUIS FARINATTI AYMONE	Encaixe;Tecido listrado;Vestuário;Moda;Monte Carlo;Metropolis-Hastings		42001013096P6		267.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Algoritmos para o encaixe de moldes com formato irregular em tecidos listrados	1.0	DESIGN E TECNOLOGIA
SOUZA, V. N. R. E.	VINICIUS NUNES ROCHA E SOUZA		889834000108.0	24/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Visual language;Digital image;Video games;Game design;Analytical methods;Aesthetic analysis	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim	24.0	Sim	UNDERLEA MIOTTO BRUSCATO	Linguagem visual;Imagem digital;Videogames;Design de jogos digitais;Métodos análiticos;Análise estética		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	ANÁLISE DA IMAGEM VISUAL EM VIDEOGAMES		DESIGN E TECNOLOGIA
COSTA, T. N.	THAYS NEVES COSTA			22/01/2016		Empresas	PORTUGUES	patterning, customization and parameterization.	DESIGN VIRTUAL	Sim		Sim	FÁBIO GONCALVES TEIXEIRA	modelagem, personalização e parametrização.		42001013096P6		175.0			Empresa Privada	DISSERTAÇÃO	CLT	Automatização do Traçado dos Moldes Básicos Femininos por Meio de Software de Modelagem	1.0	DESIGN E TECNOLOGIA
SOUZA, R. C.	RENATA CONY DE SOUZA			29/02/2016		Profissional Autônomo	PORTUGUES	Role of design;Digital products;Cross-functional teams;Design Ladder;Skills	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Papel do design;Produtos digitais;Equipes multidisciplinares;Design Ladder;Competências		42001013096P6		0.0			Empresa Privada	DISSERTAÇÃO	CLT	CARACTERIZANDO O PAPEL DO DESIGN NO DESENVOLVIMENTO DE PRODUTOS DIGITAIS ATRAVÉS DA PERCEPÇÃO DE UMA EQUIPE MULTIDISCIPLINAR 		DESIGN E TECNOLOGIA
ERHART, T. J.	TIAGO JOSE ERHART			01/03/2016		Profissional Autônomo	PORTUGUES	Design;Design theory;Graphic design;Designers	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Design;Teoria em design;Design gráfico;Designers		42001013096P6		0.0			Empresa Privada	DISSERTAÇÃO	CLT	COMO OS DESIGNERS GRÁFICOS ABORDAM OS PROBLEMAS DE DESIGN		DESIGN E TECNOLOGIA
BRANDI, L. B.	LEONARDO BARILI BRANDI		889834000108.0	10/05/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Product design process;Design tools;Concept selection	PROJETO DE ARTEFATOS	Sim	24.0	Sim	FÁBIO GONCALVES TEIXEIRA	Processo de desenvolvimento de produtos;Ferramentas de design;Seleção de alternativas		42001013096P6	TÉCNICAS CRIATIVAS PARA GERAÇÃO DE ALTERNATIVAS DE PROJETO	0.0			Empresa Privada	DISSERTAÇÃO	CLT	DESENVOLVIMENTO DE FERRAMENTA PARA ESTIMULAR A APLICAÇÃO DE TÉCNICAS SISTEMÁTICAS DE SELEÇÃO DE ALTERNATIVAS NO PROCESSO DE DESIGN		DESIGN E TECNOLOGIA
PALOMBINI, F. L.	FELIPE LUIS PALOMBINI		889834000108.0	28/11/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Design;Plant anatomy;Materials;Bamboo;Bambusa tuldoides;X-ray microcomputed tomography;Finite elements	FABRICAÇÃO E MATERIAIS	Sim	15.0	Sim	WILSON KINDLEIN JUNIOR	Design;Anatomia Vegetal;Materiais;Bambusa tuldoides;Microtomografia computadorizada de raios X;Elementos finitos;Impressão 3D		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	DESIGN DE ESTRUTURA BIÔNICA ATRAVÉS DE PROTOTIPAGEM E ANÁLISE POR ELEMENTOS FINITOS BASEADA EM MICROTOMOGRAFIA DO BAMBU 		DESIGN E TECNOLOGIA
SZCZEPANIAK, F. F.	FELIPE FOERSTNOW SZCZEPANIAK		889834000108.0	21/03/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Gems design;Gems treatment;Selective gamma irradiation;Radiation shielding	FABRICAÇÃO E MATERIAIS	Sim	24.0	Sim	LAUREN DA CUNHA DUARTE	Design de gemas;Tratamento de gemas;Quartzo;Irradiação gama seletiva;Blindagem das radiações		42001013096P6		0.0			Empresa Privada	DISSERTAÇÃO	CLT	DESIGN DE MATERIAIS GEMOLÓGICOS: IRRADIAÇÃO GAMA (60Co) HOMOGÊNEA E SELETIVA EM QUARTZO ROSA		DESIGN E TECNOLOGIA
Cardoso, Eduardo	EDUARDO CARDOSO			17/06/2016		Ensino e Pesquisa	PORTUGUES	Accessibility;Fruition;Museums;Multisensory experience;Visually impaired people	PROJETO DE ARTEFATOS	Sim		Sim	TANIA LUISA KOLTERMANN DA SILVA	Acessibilidade;Fruição;Museus;Experiência multissensorial;Pessoa com deficiência visaul		42001013096P6	DESENVOLVIMENTO DE PRODUTOS, SERVIÇOS E METODOLOGIAS PARA A INCLUSÃO DE PESSOAS COM DEFICIÊNCIA	590.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Design para experiência multissensorial em museus: fruiçãode objetos culturais por pessoas com deficiência visual	1.0	DESIGN E TECNOLOGIA
COSTA, D. S.	DEBORA SILVEIRA DA COSTA		889834000108.0	29/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Design and technology;Guidelines;Educational materials;inclusive education	DESIGN VIRTUAL	Sim	24.0	Sim	TANIA LUISA KOLTERMANN DA SILVA	Design e tecnologia;diretrizes;materiais educacionais;educação inclusiva		42001013096P6		0.0			Outros	DISSERTAÇÃO	Colaborador	DIRETRIZES DE QUALIDADE  PARA MATERIAIS EDUCACIONAIS  NO CONTEXTO DA EDUCAÇÃO INCLUSIVA		DESIGN E TECNOLOGIA
FENSTERSEIFER, T. A.	THAIS ARNOLD FENSTERSEIFER			02/03/2016		Empresas	PORTUGUES	Digital design;eBooks;Children?s ebooks	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	FÁBIO GONCALVES TEIXEIRA	Design editorial digital;E-books;Livros Infantis		42001013096P6		0.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	E-books infantis: projeto visual, interatividade e recursos gráfico-digitais		DESIGN E TECNOLOGIA
DANCKWARDT, F.	FRANCES DANCKWARDT			27/01/2016		Empresas	PORTUGUES	Orthoses. Material selection. Product design. Database. Technical sheets.	FABRICAÇÃO E MATERIAIS	Sim		Sim	LIANE ROLDO	Órteses. Seleção de materiais. Design de produto. Banco de dados. Fichas técnicas.		42001013096P6		105.0			Empresa Privada	DISSERTAÇÃO	CLT	Elaboração de banco de dados de materiais visando o design de órteses de membros superiores e inferiores	1.0	DESIGN E TECNOLOGIA
MOREIRA, B. R.	BRUNA RUSCHEL MOREIRA			18/04/2016		Ensino e Pesquisa	PORTUGUES	Design management;Framework;Application;Companies	REPRESENTAÇÃO E MODELAGEM	Sim		Sim	MAURICIO MOREIRA E SILVA BERNARDES	Gestão do design;Framework;Aplicação;Empresas		42001013096P6		267.0			Instituição de Ensino e Pesquisa	TESE	Bolsa de Fixação	Gestão de design na prática: framework para implementação em empresas	1.0	DESIGN E TECNOLOGIA
DILLY, J.	JAQUELINE DILLY		889834000108.0	21/11/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	HIPS;Photo-oxidative degradation;Post-consumer recycling;Design and Technology	FABRICAÇÃO E MATERIAIS	Sim	24.0	Sim	LUIS HENRIQUE ALVES CANDIDO	PS-HI;Degradação foto-oxidativa;Reciclagem pós-consumo;Design e Tecnologia		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Influência da foto-oxidação no design de produtos: Levantamentos técnico-científicos para reciclagem de produtos eletroeletrônicos		DESIGN E TECNOLOGIA
SANTOS, S. L.	SERGIO LEANDRO DOS SANTOS			16/11/2016		Ensino e Pesquisa	PORTUGUES	Descriptive Geometry;Visualization;Interaction Design;Interface;Design and Technology	DESIGN VIRTUAL	Sim		Sim	FÁBIO GONCALVES TEIXEIRA	Geometria Descritiva;Visualização;Design de Interação;Interface;Design e Tecnologia		42001013096P6	HYPERCAL 3D - SISTEMA CAD PARA O ESTUDO PROJETVO DE SÓLIDOS	0.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	INTERFACE INTERATIVA BIDIMENSIONAL EM UM SOFTWARE PARA O ENSINO DE GEOMETRIA DESCRITIVA		DESIGN E TECNOLOGIA
SCHWAB, F. A.	FELIPE ANDRE SCHWAB		889834000108.0	22/12/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	jewelry;structure;load analysis;finite elements;Design and Technology	DESIGN VIRTUAL	Sim	24.0	Sim	BRANCA FREITAS DE OLIVEIRA	Joias;Estruturas;Análise de cargas;Elementos finitos;Design e Tecnologia		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	MECÂNICA DAS JOIAS, ESTUDO ESTRUTURAL APLICADO À CONCEPÇÃO E AO DESENVOLVIMENTO 		DESIGN E TECNOLOGIA
PEREIRA, P. Z.	PRISCILA ZAVADIL PEREIRA			29/09/2016		Ensino e Pesquisa	PORTUGUES	Creative thinking;Creativity;Analogy;Design;Technology	DESIGN VIRTUAL	Sim		Sim	REGIO PIERRE DA SILVA	Pensamento criativo;Criatividade;Analogias;Design;Tecnologia		42001013096P6		0.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	O pensamento criativo no processo projetual: Proposta de um framework para auxiliar a criatividade em grupos de design		DESIGN E TECNOLOGIA
OLIVEIRA, D. J. L.	DIEGO JUCA DE LIMA OLIVEIRA			14/03/2016		Outros	PORTUGUES	Rapid prototyping;Digital fabrication;Fab Lab	DESIGN VIRTUAL	Sim		Sim	UNDERLEA MIOTTO BRUSCATO	Prototipagem rápida;Fabricação digital;Fab Lab		42001013096P6		0.0			Outros	DISSERTAÇÃO	CLT	O USO DA PROTOTIPAGEM E FABRICAÇÃO DIGITAL NO AMBIENTE FAB LAB		DESIGN E TECNOLOGIA
BARBIERI, G.	GABRIEL BARBIERI			28/06/2016		Ensino e Pesquisa	PORTUGUES	Photogrammetry;Microphotogrammetry;Scanning Electron Microscopy;Microtomography;3D Scanning;Digital Inspection	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim		Sim	FABIO PINTO DA SILVA	Fotogrametria;Microfotogrametria;Microscopia Eletrônica de Varredura;Microtomografia;Digitalização 3D;Inspeção Digital		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Obtenção de modelos 3D por fotogrametria a partir de imagens de microscopia eletrônica de varredura		DESIGN E TECNOLOGIA
FLORES, T. R.	TIAGO RAGUZE FLORES			20/01/2016		Ensino e Pesquisa	PORTUGUES	Descriptive Geometry. Visual Perception. Instructional Design. Interaction Design. Software Engineering.	DESIGN VIRTUAL	Sim		Sim	REGIO PIERRE DA SILVA	Geometria Descritiva. Percepção Visual. Design Instrucional. Design de Interação. Engenharia de Software.		42001013096P6		143.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Percepção visual: Design e tecnologia aplicados à Geometria Descritiva	1.0	DESIGN E TECNOLOGIA
ELY, C.	CRISTINA ELY			14/03/2016		Outros	PORTUGUES	Design;Emotion;Color	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Design;Emoção;Cor		42001013096P6		80.0			Empresa Privada	DISSERTAÇÃO	CLT	Processo de Seleção de Cores no Projeto de Produto Orientado ao Bem-estar		DESIGN E TECNOLOGIA
THOMAS, M. V.	MANUELA VASCONCELLOS THOMAS			22/01/2016		Empresas	PORTUGUES	interactive infographic, multimedia learning, instructional design, graphics for learning.	DESIGN VIRTUAL	Sim		Sim	REGIO PIERRE DA SILVA	infográfico interativo, aprendizagem multimídia, design instrucional, gráficos para aprendizagem.		42001013096P6		186.0			Empresa Privada	DISSERTAÇÃO	CLT	PROPOSIÇÃO DE PROCESSO DE DESIGN PARA INFOGRÁFICOS INTERATIVOS COM FINS EDUCACIONAIS	1.0	DESIGN E TECNOLOGIA
MORAIS, V. B.	VANIA BAPTISTA MORAIS			03/02/2016		Empresas	PORTUGUES	Interior design, project management, estimation of knowledge	DESIGN VIRTUAL	Sim		Sim	MAURICIO MOREIRA E SILVA BERNARDES	Design de interiores, gestão de projetos, avaliação do conhecimento.		42001013096P6		171.0			Empresa Privada	DISSERTAÇÃO	CLT	Proposta de ferramente de análise para avaliação do conhecimento em gestão de projetos de escritórios de design de interiores	1.0	DESIGN E TECNOLOGIA
PERAZZO, A. L.	ANGELA LANZIOTTI PERAZZO			24/06/2016		Empresas	PORTUGUES	Assistive Technology;Postural adequacy;Wheelchair;Tilt angle;Pressure mapping	FABRICAÇÃO E MATERIAIS	Sim		Sim	FABIO PINTO DA SILVA	Tecnologia assistiva;Adequação postural;Cadeira de rodas;Ângulo de tilt;Mapeamento de pressão		42001013096P6		0.0			Empresa Privada	DISSERTAÇÃO	CLT	TECNOLOGIA ASSISTIVA: A INFLUÊNCIA DO ÂNGULO DO TILT SOBRE AS PRESSÕES EM ASSENTOS DE CADEIRAS DE RODAS		DESIGN E TECNOLOGIA
FRAGA, P. G. R.	PAULA GORGEN RADICI FRAGA		889834000108.0	14/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Design;Indicators;Validation;Implementation;Decision Making	DESIGN VIRTUAL	Sim	18.0	Sim	MAURICIO MOREIRA E SILVA BERNARDES	Design;Indicadores;Validação;Implementação;Tomada de Decisão.		42001013096P6		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Validação e implementação de sistema de indicadores de inovação, competitividade e design em empresas desenvolvedoras de produtos		DESIGN E TECNOLOGIA
LOPES, L. G.	LEILA ROSANI GISLER LOPES	BCS UFPel		01/11/2016		Profissional Autônomo	PORTUGUES	Color;Child Care Environments;Humanization of Health;Environmental Perception;User Perception.	PERCEPÇÃO E AVALIAÇÃO DO AMBIENTE URBANO PELO USUÁRIO	Sim		Sim	NATALIA NAOUMOVA	Cor;Ambientes de Atendimento Infantil;Humanização da Saúde;Percepção Ambiental;Percepção do Usuário		42003016032P0	A influência da cor nos hospitais em ambientes de atendimento infantil	370.0			Outros	DISSERTAÇÃO	CLT	A cor como ferramenta de humanização em ambientes hospitalares de atendimento infantil sob a percepção do usuário	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
ALVES, A. L.	ADRIANE LUIZ ALVES	BCS UFPel		03/10/2016		Profissional Autônomo	PORTUGUES	Perception;mischaracterization;preservation;, historic center	PERCEPÇÃO E AVALIAÇÃO DO AMBIENTE URBANO PELO USUÁRIO	Sim		Sim	ADRIANA ARAUJO PORTELLA	Percepção;, descaracterização;, preservação;centro histórico		42003016032P0	Guias de desenho urbano para a preservac?a?o histo?rica considerando a identidade local, a percepc?a?o do usua?rio e o desenvolvimento econo?mico de cidades histo?ricas	198.0			Outros	DISSERTAÇÃO	CLT	A DESCARACTERIZAÇÃO DOS CENTROS HISTÓRICOS SEGUNDO A PERCEPÇÃO DO MORADOR: O CASO DE BAGÉ - RS	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
ROSA, L. M.	LESSANDRO MACHADO DA ROSA	BCS/UFPel		14/04/2016		Profissional Autônomo	PORTUGUES	Models. Design process. Creativity. Idea. Design tool.	TEORIA, HISTÓRIA, PATRIMÔNIO E CRÍTICA	Sim		Sim	LAURA LOPES CEZAR	Maquete, Processo Projetual, Criatividade, Ideia, Instrumento de Projeto.		42003016032P0	REFERÊNCIAS ARQUITETÔNICAS E CROQUIS PARA A PRÁTICA DE ATELIER DAS DISCIPLINAS DE REPRESENTAÇÃO GRÁFICA	264.0			Outros	DISSERTAÇÃO	CLT	A Maquete e os Processos Projetuais: Ideia e criatividade em prática de ateliê.	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
