Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
RUSSO, G. D. P. G.	GUSTAVO D AMARAL PEREIRA GRANJA RUSSO	Biblioteca Central da UDESC		04/12/2013		Ensino e Pesquisa	PORTUGUES	Thermal comfort;ISO 7730/1994;Buying activity	INTERFACES E INTERAÇÕES FÍSICAS	Sim		Sim	MARCELO GITIRANA GOMES FERREIRA	Conforto térmico, ISO 7730/1994, Atividade de compra.		41002016022P6	AVALIAÇÃO DA INTERAÇÃO USUÁRIO-PRODUTO NAS FASES INICIAIS DO PROJETO COM O AUXILIO DA PROTOTIPAGEM RÁPIDA POR IMPRESSÃO 3D E DA REALIDADE AUMENTADA	79.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Conforto térmico em ambientes de compras não refrigerados em Balneário Camboriu.	1.0	MÉTODOS PARA OS FATORES HUMANOS
QUADROS, R. C.	RACHEL CORREA DE QUADROS	Biblioteca Universitária		18/12/2013		Ensino e Pesquisa	PORTUGUES	fatores ergonômicos, poltrona, motoristas de ônibus, design	INTERFACES E INTERAÇÕES FÍSICAS	Sim		Sim	MARCELO GITIRANA GOMES FERREIRA	fatores ergonômicos, poltrona, motoristas de ônibus, design		41002016022P6	AVALIAÇÃO DA INTERAÇÃO USUÁRIO-PRODUTO NAS FASES INICIAIS DO PROJETO COM O AUXILIO DA PROTOTIPAGEM RÁPIDA POR IMPRESSÃO 3D E DA REALIDADE AUMENTADA	161.0			Empresa Privada	DISSERTAÇÃO	CLT	FATORES ERGONÔMICOS DE ASSENTOS PARA MOTORISTAS DE ÔNIBUS RODOVIÁRIO	1.0	MÉTODOS PARA OS FATORES HUMANOS
CARDOSO, M. C.	MARINA CASCAES CARDOSO	Biblioteca Central da UDESC	889834000108.0	04/12/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Icons;Ergonomic assessment;Usability;Graphical Interface	INTERFACES E INTERAÇÕES COMUNICACIONAIS	Sim	12.0	Sim	SANDRA REGINA RAMALHO E OLIVEIRA	Ícones. Avaliação ergonômica. Usabilidade. Interface gráfica		41002016022P6	A EDIFICAÇÃO TEÓRICO-METODODOLÓGICA DE ERIC LANDOWSKI E SUAS POSSIBILIDADES NA ABORDAGEM DA ARTE CONTEMPORÂNEA	163.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Ícones em interfaces gráficas: uma sistematização de abordagens de avaliação.	1.0	MÉTODOS PARA OS FATORES HUMANOS
NETO, D. P.	DAVID PEREIRA NETO	Biblioteca Central da UDESC	889834000108.0	30/07/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Usability;Animation;Infographic;Visualization;Television News	INTERFACES E INTERAÇÕES FÍSICAS	Sim	24.0	Sim	FLAVIO ANTHERO NUNES VIANNA DOS SANTOS	Usabilidade, Animação, Infografia, Visualização, Telejornalismo.		41002016022P6	APLICAÇÃO DO MÉTODO ABERTO (MD3E) EM PROJETOS ERGONÔMICOS DE PRODUTOS	125.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Infografia telejornalística: avaliação da usabilidade de atributos animados.	1.0	MÉTODOS PARA OS FATORES HUMANOS
MELO, R. R.	RAMON RODRIGUES MELO	Biblioteca Central da UDESC	83891283000136.0	12/07/2013	UNIVERSIDADE DO ESTADO DE SANTA CATARINA - Programa de Bolsas de Monitoria de Pós-Graduação		PORTUGUES	Industrial Design;Ergonomics;Elderly;Usability;Project Methodology	INTERFACES E INTERAÇÕES FÍSICAS	Sim	12.0	Sim	ALEXANDRE AMORIM DOS REIS	Design Industrial. Ergonomia. Idosos. Usabilidade. Metodologia de Projeto.		41002016022P6	AVALIAÇÕES VIRTUAIS DE USABILIDADE EM MODELOS DIGITAIS HUMANOS	102.0				DISSERTAÇÃO		MAPA DE IDENTIFICAÇÃO DOS REQUISITOS DE PROJETO DE PRODUTOS INDUSTRIAIS PARA USUÁRIOS IDOSOS	1.0	MÉTODOS PARA OS FATORES HUMANOS
PENHA, A. D. S.	ALICE DEMARIA SILVA	Biblioteca Central da UDESC		03/10/2013		Ensino e Pesquisa	PORTUGUES	Design;Usability engineering;Software development	INTERFACES E INTERAÇÕES FÍSICAS	Sim		Sim	FLAVIO ANTHERO NUNES VIANNA DOS SANTOS	Design. Engenharia de Usabilidade. Desenvolvimento		41002016022P6	APLICAÇÃO DO MÉTODO ABERTO (MD3E) EM PROJETOS ERGONÔMICOS DE PRODUTOS	99.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	O PAPEL DO PROFISSIONAL DE DESIGN NO DESENVOLVIMENTO DE SOFTWARES SOB A PERSPECTIVA DA USABILIDADE	1.0	MÉTODOS PARA OS FATORES HUMANOS
SCHNEIDER, T.	THAISSA SCHNEIDER	Biblioteca Central da UDESC		29/05/2013		Ensino e Pesquisa	PORTUGUES	Social Media;Interaction;Sociability;Communication;Facebook	INTERFACES E INTERAÇÕES COMUNICACIONAIS	Sim		Sim	MONIQUE VANDRESEN	Mídias Sociais. Interação. Sociabilidade. Comunicação. Facebook		41002016022P6	UMA AVALIACAO DOS IMPACTOS DE NOVAS PRATICAS DE COMUNICACAO NO UNIVERSO DA MODA	184.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Textualidade nas mídias sociais e a interação empresa-cliente: um estudo da sociabilidade nas páginas corporativas do Facebook.	1.0	MÉTODOS PARA OS FATORES HUMANOS
MARCOS, J. R.	JANAINA RAMOS MARCOS	Biblioteca Central da UDESC	889834000108.0	30/07/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	e-learning;usability;acessibility;universal design for learning;interface	INTERFACES E INTERAÇÕES FÍSICAS	Sim	24.0	Sim	SUSANA CRISTINA DOMENECH	educação à distância, usabilidade, acessibilidade, desenho universal para aprendizagem, interface		41002016022P6	AVALIAÇÃO DA INTERAÇÃO USUÁRIO-PRODUTO NAS FASES INICIAIS DO PROJETO COM O AUXILIO DA PROTOTIPAGEM RÁPIDA POR IMPRESSÃO 3D E DA REALIDADE AUMENTADA	142.0			Empresa Privada	DISSERTAÇÃO	CLT	USABILIDADE, ACESSIBILIDADE E DESENHO UNIVERSAL PARA APRENDIZAGEM: EXPERIÊNCIA DE USUÁRIOS NA EDUCAÇÃO A DISTÂNCIA	1.0	MÉTODOS PARA OS FATORES HUMANOS
IERVOLINO, F.	FERNANDA IERVOLINO	Biblioteca Universitária da UDESC		18/12/2013		Ensino e Pesquisa	PORTUGUES	Ergonomics;usability;pattern making;education	INTERFACES E INTERAÇÕES COMUNICACIONAIS	Sim		Sim	MONIQUE VANDRESEN	Ergonomia;usabilidade;modelagem do vestuário;ensino.		41002016022P6	UMA AVALIACAO DOS IMPACTOS DE NOVAS PRATICAS DE COMUNICACAO NO UNIVERSO DA MODA	104.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	41 ANOS DE ESTUDOS DE MODELAGEM DO VESTUÁRIO: UMA PROPOSTA DE APERFEIÇOAMENTO DO ENSINO DE MODELAGEM ATRAVÉS DA USABILIDADE	1.0	MÉTODOS PARA OS FATORES HUMANOS
FESTUGATO, T.	TAISA FESTUGATO	Faculdade de Arquitetura - UFRGS		28/01/2013			PORTUGUES	Christiano de La Paix Gelbert; Centenário Farroupilha	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	CLAUDIO CALOVI PEREIRA	Christiano de La Paix Gelbert; Centenário Farroupilha		42001013049P8	CLASSICISMO E ARQUITETURA	180.0				DISSERTAÇÃO		A Arquitetura de Christiano de La Paix Gelbert em Porto Alegre (1925-1953)	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
PONZIO, A. P.	ANGELICA PAIVA PONZIO	Faculdade de Arquitetura		19/07/2013		Ensino e Pesquisa	PORTUGUES	arquitetura de interioress; mobiliário; projeto	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim		Sim	CLÁUDIA PIANTÁ COSTA CABRAL	arquitetura de interioress; mobiliário; projeto		42001013049P8	ARQUITETURA MODERNA LATINO-AMERICANA: UM ESTUDO SOBRE O PRIMITIVISMO COMO PROBLEMA MODERNO	296.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	A CASA EQUIPADA de Gio Ponti: O Mobiliário como elemento de projeto no desing de interiores	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
NEUHAUS, P. G.	PATRICIA GUBERT NEUHAUS	Faculdade de Arquitetura		10/01/2013			PORTUGUES	arquitetura  cemitério  visita  estímulos espaço-visuais 		Sim		Sim	BENAMY TURKIENICZ	arquitetura  cemitério  visita  estímulos espaço-visuais 		42001013049P8		256.0				DISSERTAÇÃO		A experiência do espaço na visita ao cemitério contemporâneo	1.0	
MAYER, R.	ROSIRENE MAYER	Faculdade de Arquitetura - UFRGS		06/02/2013			PORTUGUES	Habitação de Interesse Social, Modelagem Paramétrica, Sistema Generativos, Gramáticas da Forma	PRINCÍPIOS E PARADIGMAS DE PROJETO EM ARQUITETURA	Sim		Sim	BENAMY TURKIENICZ	Habitação de Interesse Social, Modelagem Paramétrica, Sistema Generativos, Gramáticas da Forma		42001013049P8	ESTRUTURAS DE CONHECIMENTO EM PROJETO DE ARQUITETURA	205.0				TESE		A GRAMÁTICA DA HABITAÇÃO MÍNIMA: Análise do Projeto Arquitetônico da Habitação de Interesse Social em Porto Alegre e Região Metropolitana	1.0	PROJETO DE ARQUITETURA E URBANISMO
FONYAT, M. A. R.	MARIANA DE ARAUJO RIBEIRO FONYAT	Faculdade de Arquitetura		30/09/2013		Ensino e Pesquisa	PORTUGUES	Pré-fabricação; Individualização; Habitação; Moradia; Ciclo Fechado; Ciclo Aberto; Ciclo Flexibiliza	PRINCÍPIOS E PARADIGMAS DE PROJETO EM ARQUITETURA	Sim		Sim	EDSON DA CUNHA MAHFUZ	Pré-fabricação; Individualização; Habitação; Moradia; Ciclo Fechado; Ciclo Aberto; Ciclo Flexibiliza		42001013049P8	A CONSTRUÇÃO FORMAL NA ARQUITETURA	196.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	A Pré-fabricação e o Projeto de Arquitetura	1.0	PROJETO DE ARQUITETURA E URBANISMO
STUMPP, Monika Maria	MONIKA MARIA STUMPP	Faculdade de Arquitetura UFRGS		28/11/2013		Ensino e Pesquisa	PORTUGUES	Simetria, Projeto, Andrea Palladio	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	CLAUDIO CALOVI PEREIRA	Simetria, Projeto, Andrea Palladio		42001013049P8	CLASSICISMO E ARQUITETURA	327.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	A SIMETRIA MODULAR E AS VILLAS DE ANDREA PALLADIO.	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
RIBEIRO, L. T.	LUCIANO DE TOPIN RIBEIRO	Faculdade de Arquitetura		28/05/2013		Ensino e Pesquisa	PORTUGUES	Urbannismo moderno; Metrópoles e Cinema	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim		Sim	CARLOS EDUARDO DIAS COMAS	Urbannismo moderno; Metrópoles e Cinema		42001013049P8	ARQUITETURA MODERNA BRASILEIRA 1936/56 - ETAPA 3: TÓPICOS ESPECIAIS, O ESPAÇO PÚBLICO E A RELAÇÃO COM O ECLETISMO.	111.0			Empresa Privada	DISSERTAÇÃO	CLT	A UTOPIA MAQUINISTA NO URBANISMO E NO CINEMA: A CONSTRUÇÃO DE UM DISCURSO	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
GRIENEISEN, V.	VERA GRIENEISEN	Faculdade de Arquitetura da UFRGS		28/11/2013		Ensino e Pesquisa	PORTUGUES	Século XX, Hermann Menchen, Julius Rieth, Franz Filsinger, Gerhard Krause	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	RENATO HOLMER FIORE	Século XX, Hermann Menchen, Julius Rieth, Franz Filsinger, Gerhard Krause		42001013049P8	CLASSICISMO E ARQUITETURA	370.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	AS ORIGENS DE QUATRO ARQUITETOS IMIGRANTES ALEMÃES E SUA OBRA HABITACIONAL NO RIO GRANDE DO SUL NO INÍCIO DO SÉCULO XX	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
ZIEBELL, C. S.	CLARISSA SARTORI ZIEBELL	Biblioteca da Faculdade de Arquitetura		30/09/2013		Ensino e Pesquisa	PORTUGUES	comportamento térmico, desenho de aberturas, EnergyPlus, RTQ-R	HABITABILIDADE DA EDIFICAÇÃO E DA URBANIZAÇÃO	Sim		Sim	HEITOR DA COSTA SILVA	comportamento térmico, desenho de aberturas, EnergyPlus, RTQ-R		42001013049P8	ARQUITETURA CONTEMPORÂNEA EM PORTO ALEGRE CONFORTO AMBIENTAL EM REVISÃO	120.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Desenho de Aberturas e Comportamento Térmico de Ambientes de Simulação - Qualificação e quantificação para a região climática de Porto Alegre	1.0	PROJETO DE ARQUITETURA E URBANISMO
FERRÉ, M. A.	MARIA ANA FERRE	Faculdade de Arquitetura da UFRGS		30/10/2013		Ensino e Pesquisa	PORTUGUES	habitação unifamiliar, arquitetura doméstica, arquitetura moderna	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim		Sim	CLÁUDIA PIANTÁ COSTA CABRAL	habitação unifamiliar, arquitetura doméstica, arquitetura moderna		42001013049P8	ARQUITETURA MODERNA LATINO-AMERICANA: ESTUDOS DE CASO NA REGIÃO SUL, 1945-1980	299.0			Empresa Privada	DISSERTAÇÃO	CLT	Eduardo Sacriste e a arquitetura moderna: Sete casas em Tucumán, Argentina.	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
PEREIRA, C. Z.	CRISTIANO ZLUHAN PEREIRA	Faculdade de Arquitetura		31/01/2013		Ensino e Pesquisa	PORTUGUES	Arquitetura, Artigos, Projetos	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	CLAUDIO CALOVI PEREIRA	Arquitetura, Artigos, Projetos		42001013049P8	CLASSICISMO E ARQUITETURA	386.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Entre Textos e Projetos - O arquiteto João Antônio Monteiro Neto em Porto Alegre	2.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
MAIA, G. R.	GUILHERME RENE MAIA	Faculdade de Arquitetura - UFRGS		31/01/2013			PORTUGUES	Jockey Club do Rio Grande do Sul; Hipódromo; 	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim		Sim	CARLOS EDUARDO DIAS COMAS	Jockey Club do Rio Grande do Sul; Hipódromo; 		42001013049P8	ARQUITETURA MODERNA BRASILEIRA 1936/56 - ETAPA 3: TÓPICOS ESPECIAIS, O ESPAÇO PÚBLICO E A RELAÇÃO COM O ECLETISMO.	145.0				DISSERTAÇÃO		Jockey Club do Rio Grande do Sul - Patrimônio moderno e requalificação urbana	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
POSTINGHER, D. C.	DEBORA CARLA POSTINGHER	Faculdade de Arquitetura UFRGS		18/03/2013		Ensino e Pesquisa	PORTUGUES	Campi Universitários, Cidade Universitária da Universidade do	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	ROGERIO DE CASTRO OLIVEIRA	Campi Universitários, Cidade Universitária da Universidade do		42001013049P8	ESTRATÉGIAS COMPOSITIVAS / ESTRATÉGIAS COGNITIVAS. IMPLICAÇÕES OPERATIVAS DA CONSTRUÇÃO DO PARTIDO ARQUITETÔNICO NO ENSINO DE PROJETO	169.0			Empresa Privada	DISSERTAÇÃO	CLT	JORGE MACHADO MOREIRA E O PROJETO DA CIDADE UNIVERSITÁRIA DA UNIVERSIDADE DO BRASIL  1949-1952	1.0	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
RECENA, M. P. P.	MARIA PAULA PIAZZA RECENA	Faculdade de Arquitetura da UFRGS		28/11/2013		Ensino e Pesquisa	PORTUGUES	Notações, Coreografia, Objeto coreográfico.	PRINCÍPIOS E PARADIGMAS DE PROJETO EM ARQUITETURA	Sim		Sim	ROGERIO DE CASTRO OLIVEIRA	Notações, Coreografia, Objeto coreográfico.		42001013049P8	RUMO À RETÓRICA: ITINERÁRIOS DO PROJETO ARQUITETÔNICO NOS ESCRITOS DE GUADET, LURÇAT E VENTURI	201.0			Instituição de Ensino e Pesquisa	TESE	CLT	NOTAÇÕES ARQUITETÔNICAS: Diagramas, coreografias, composições.	1.0	PROJETO DE ARQUITETURA E URBANISMO
KIEFER, MARCELO NUNES	MARCELO NUNES KIEFER	Faculdade de Arquitetura da UFRGS		19/11/2013		Ensino e Pesquisa	PORTUGUES	Preservação, Identidade, Memória, Permanência-Transformação, Repetição-Diferença, Caleidoscópico	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim		Sim	FERNANDO FREITAS FUAO	Preservação, Identidade, Memória, Permanência-Transformação, Repetição-Diferença, Caleidoscópico		42001013049P8	MUSEUS COMUNITÁRIOS, DESENVOLVIMENTO & MUDANÇA SOCIAL: O CASO DA LOMBA DO PINHEIRO. PORTO ALEGRE	455.0				TESE		Permanência, Identidade e Rearquitetura Social, Outro olhar para a Preservação.	1.0	PROJETO DE ARQUITETURA E URBANISMO
BAGNATI, M. M.	MARIANA MOURA BAGNATI	Biblioteca da Faculdade de Arquitetura		22/08/2013		Ensino e Pesquisa	PORTUGUES	Arquitetura. Bioclimatologia. Qualidade do ambiente. Desempenho térmico.	HABITABILIDADE DA EDIFICAÇÃO E DA URBANIZAÇÃO	Sim		Sim	HEITOR DA COSTA SILVA	Arquitetura. Bioclimatologia. Qualidade do ambiente. Desempenho térmico.		42001013049P8	ARQUITETURA CONTEMPORÂNEA EM PORTO ALEGRE CONFORTO AMBIENTAL EM REVISÃO	132.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	ZONEAMENTO BIOCLIMÁTICO E ARQUITETURABRASILEIRA: QUALIDADE DO AMBIENTE CONSTRUÍDO	1.0	PROJETO DE ARQUITETURA E URBANISMO
SILVA, V. L. F.	VERA LUCIA FELIPPI DA SILVA	Escola de Engenharia; Faculdade de Arquitetura		12/11/2013			PORTUGUES	lace, textile design collections	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	EVELISE ANICET RUTHSCHILLING	Design têxtil, Rendas, Acervo.		42001013096P6	DESIGN DE SUPERFÍCIE: CRIAÇÃO E PROCESSOS PRODUTIVOS	173.0			Outros	DISSERTAÇÃO		ACERVO DE RENDAS LUCY NIEMEYER: UMA CONTRIBUIÇÃO PARA O DESIGN	1.0	DESIGN E TECNOLOGIA
ANDRADE, P. D.	PATRICIA DEPORTE DE ANDRADE	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	17/12/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Design. Product development process. Consumer goods companies.	DESIGN VIRTUAL	Sim	22.0	Sim	MAURICIO MOREIRA E SILVA BERNARDES	Design. Processo de desenvolvimento de produto. Empresas desenvolvedoras de bens de consumo.		42001013096P6	DIRETRIZES PARA AUMENTAR A COMPETITIVIDADE DE MICRO E PEQUENAS EMPRESAS BRASILEIRAS DESENVOLVEDORAS DE PRODUTOS E PRESTADORAS DE SERVIÇO ATRAVÉS DA GESTÃO DO DESIGN: PROPOSTA BASEADA NA ANÁLISE DE CASOS GAÚCHOS	138.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Análise do uso do design no processo de desenvolvimento de produtos em empresas desenvolvedoras de bens de consumo	1.0	DESIGN E TECNOLOGIA
ROSA, L. C.	LEONARDO CARDOSO ROSA	Escola de Engenharia; Faculdade de Arquitetura		15/02/2013		Profissional Autônomo	PORTUGUES	Energy efficiency, Minivehicle, Bionics	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim		Sim	JOSE ANTONIO ESMERIO MAZZAFERRO	Eficiência energética. Miniveículo. Biônica.		42001013096P6		118.0				DISSERTAÇÃO		Contribuição ao Desenvolvimento de Carenagem Visando Eficiência Energética Para Miniveículo.	1.0	DESIGN E TECNOLOGIA
VIDALES, L. T.	LUCIA TORRES VIDALES	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	15/07/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Material Selection, PC/PMMA blends, Recycling cycle, Ecodesign	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim	22.0	Sim	WILSON KINDLEIN JUNIOR	Seleção de materiais. Blendas PC/PMMA. Ciclo de reciclagem. Ecodesign		42001013096P6		136.0				DISSERTAÇÃO		Contribuição do Ecodesign (DfE) a partir de propriedades de blendas PC/PMMA em sucessivos ciclos de processamento: estudo de caso de óculos oriundos de apreensão da Receita Federal do Brasil	1.0	DESIGN E TECNOLOGIA
SILVA, R. S.	ROSEANE SANTOS DA SILVA	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	13/12/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Children with visual impairment. Product design. Toys.	FABRICAÇÃO E MATERIAIS	Sim	24.0	Sim	FÁBIO GONCALVES TEIXEIRA	Projeto de Produto. Brinquedos. Crianças com Deficiência Visual.		42001013096P6		205.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Contribuições do design de produto e usabilidade no projeto de brinquedos: um estudo focado em crianças com deficiência visual	1.0	DESIGN E TECNOLOGIA
DAPPER, S. T. H.	SILVIA TREIN HEIMFARTH DAPPER	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	19/07/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Bionics, Design, Lichens, Texture, Concrete surface	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim	24.0	Sim	WILSON KINDLEIN JUNIOR	Biônica. Design. Líquens. Textura. Superfície de Concreto.		42001013096P6		100.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Desenvolvimento de Textura Bioinspirada no Líquen Parmotrema Praesorediosum Visando a Adesão da Argamassa de Revestimento em painéis de concreto.	1.0	DESIGN E TECNOLOGIA
REIS, T. H.	TATIELLE HAUSSEN REIS	Escola de Engenharia; Faculdade de Arquitetura		19/12/2013		Ensino e Pesquisa	PORTUGUES	Biomimetics. Emotional Design. Sensory analysis. Sicalis flaveola. Textures.	FABRICAÇÃO E MATERIAIS	Sim		Sim	ANNELISE KOPP ALVES	Biomimética. Design emocional. Análise sensorial. Sicalis flaveola. Texturas. 		42001013096P6	DESIGN & ENGENHARIA: USO DO LASER (DIGITALIZAÇÃO 3D, CORTE E GRAVAÇÃO) E DA SELEÇÃO DE MATERIAIS COMO FERRAMENTAS DE PESQUISA CIENTÍFICA E TECNOLÓGICA	104.0				DISSERTAÇÃO		Desenvolvimento de texturas com base em estudos biomiméticos acerca dos pássaros da espécie Sicalis flaveola (Canário-da-Terra) associado ao design emocional	1.0	DESIGN E TECNOLOGIA
MEDITSCH, C. J.	CHRISTIE JACONI MEDITSCH	Escola de Engenharia; Faculdade de Arquitetura		20/11/2013		Ensino e Pesquisa	PORTUGUES	Lace, Textile design collections	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	AIRTON CATTANI	Design de superfície. Tecnologia. Estampas. Vestuário infantil.		42001013096P6	DESIGN DE SUPERFÍCIE: CRIAÇÃO E PROCESSOS PRODUTIVOS	173.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	DESIGN DE SUPERFÍCIE: APROPRIAÇÃO CRIATIVA DE TECNOLOGIA EM ESTAMPAS DE ROUPAS INFANTIS.	1.0	DESIGN E TECNOLOGIA
CALEGARI, E. P.	ELIANA PAULA CALEGARI	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	18/10/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Pesquisa	PORTUGUES	Biodegradable composites, Product design, Sustainabilty, Selection of materials, Biopolymer, Vegetable fibers, Curuá	DESIGN VIRTUAL	Sim	24.0	Sim	BRANCA FREITAS DE OLIVEIRA	Biopolímeros. Design de produto. Fibras vegetais. Seleção de materiais. Sustentabilidade.		42001013096P6	ESTUDO, CARACTERIZAÇÃO E APLICAÇÕES ESTRUTURAIS PARA NOVOS MATERIAIS	222.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Bolsa de Fixação	Design e Materiais: estudo da aplicação de compósitos biodegradáveis à base de biopolímero e fibras de curauá no design de produto.	1.0	DESIGN E TECNOLOGIA
RASEIRA, C. B.	CRISTINE BASSOLS RASEIRA	Escola de Engenharia Nova; Faculdade de Arquitetura	889834000108.0	18/01/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Timber waste, Marquetry, Laser cutting	FABRICAÇÃO E MATERIAIS	Sim	13.0	Sim	WILSON KINDLEIN JUNIOR	resíduos madeireiros, marchetaria, corte a laser.		42001013096P6	DESIGN & ENGENHARIA: USO DO LASER (DIGITALIZAÇÃO 3D, CORTE E GRAVAÇÃO) E DA SELEÇÃO DE MATERIAIS COMO FERRAMENTAS DE PESQUISA CIENTÍFICA E TECNOLÓGICA	168.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Design e Tecnologia Aplicados a Resíduos de Madeira: Caracterização do Processo de Corte a Laser para Marchetaria.	1.0	DESIGN E TECNOLOGIA
SILVA, K. R.	KAREN RODRIGUES DA SILVA	Escola de Engenharia; Faculdade de Arquitetura	889834000108.0	08/11/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Agata ring; Water jet cutting; Design and technology; Manufacturing processes	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim	24.0	Sim	LAUREN DA CUNHA DUARTE	Anel de ágata. Corte por jato d'água. Design e tecnologia. Processos de fabricação.		42001013096P6		90.0				DISSERTAÇÃO		Design e tecnologia: fabricação de anéis em ágata por corte de jato dágua.	1.0	DESIGN E TECNOLOGIA
